Leaf number,index,sensor type,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,560 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,position,LED,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
55,81,b'AS7265X',64,150,37.34490476,26.40933333,22.76166429,33.299,39.08114286,39.10764286,84.4432619,27.48671429,11.44545952,57.55966667,7.566847619,3.995454762,290.0971429,40.36945238,44.66840476,16.28758333,21.96548095,17.20480952,3,425 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,82,b'AS7265X',64,200,36.01114286,23.40826786,23.27898214,33.78869643,39.08114286,39.806,84.19489286,27.72366071,11.64984107,56.96007143,7.566846429,4.494885714,290.6507143,40.36944643,25.52480357,16.79656964,23.33832143,16.42277321,3,425 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,83,b'AS7265X',64,250,36.8114,25.92915714,23.58935714,32.90725714,39.08112857,38.54895714,83.44981429,27.86584286,11.28195286,56.60032857,7.566847143,4.794545714,290.9828571,40.36944286,25.52481429,17.10195714,23.06375714,16.892,3,425 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,84,b'AS7265X',64,150,21.3399381,9.603390476,18.62318095,17.62888571,15.19821905,16.76041667,43.71180952,25.59107143,9.810392857,7.994395238,7.566847619,3.995454762,75.29235714,82.98164286,89.33683333,89.58171429,42.1005,21.89703095,3,455 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,85,b'AS7265X',64,200,22.00680357,10.80381429,17.07124821,17.62888571,16.28380714,16.76041786,43.21508929,24.88021429,10.42354286,7.7945375,7.566846429,4.494885714,73.077875,80.73891071,84.55092857,87.03676786,41.18526786,22.28805357,3,455 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,86,b'AS7265X',64,250,22.40694286,10.08356,17.38164286,17.62888571,15.63245714,16.76041429,42.91704286,25.02238571,10.30091286,7.67462,7.566847143,4.794545714,71.74918571,80.7389,49.77337143,86.73138571,40.63614286,21.58421429,3,455 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,87,b'AS7265X',64,150,21.3399381,16.80593333,47.59257143,31.3402381,19.54056667,16.76041667,16.88865238,20.85199048,31.0662381,12.79103333,10.08912857,31.96364286,95.22269048,515.8319048,1433.643333,5499.095238,395.3785714,37.5377619,3,465 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,88,b'AS7265X',64,200,20.00619643,16.20572143,48.10989286,32.319625,19.54057143,16.76041786,17.13701429,20.61503571,35.56267857,13.19075357,10.40441429,31.46419643,96.32992857,513.0283929,1348.028929,5513.855357,398.1242857,36.36471429,3,465 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,89,b'AS7265X',64,250,20.80644286,15.8456,45.93718571,29.38147143,19.54057143,16.76041429,17.28602857,20.47285714,34.8269,12.47125857,10.59358429,29.96591429,94.3369,510.0007143,1338.776143,5521.49,398.6734286,37.53777143,3,465 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,90,b'AS7265X',64,150,21.3399381,36.01271429,128.2930238,84.22690476,23.88292857,19.55382143,17.88210238,13.26944762,6.540261905,18.3871119,10.08912857,11.98636429,37.64619048,1462.27119,29881.04762,673.8988095,485.0709524,203.3295714,3,470 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,91,b'AS7265X',64,200,22.00680357,37.81335714,121.0506786,80.79905357,26.05408929,20.95051786,17.88210714,13.50640357,10.42354286,16.78823214,10.40441429,11.9863625,38.19980357,1461.710357,29701.30357,671.8628571,485.98625,202.9385714,3,470 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,92,b'AS7265X',64,250,20.80644286,36.01271429,110.4975429,76.39184286,24.75138571,20.1125,18.47817143,13.64857571,10.30091286,16.30857143,9.8369,11.98636286,38.53197143,1461.374286,29695.55714,671.8628571,486.5354286,202.704,3,470 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,93,b'AS7265X',64,150,56.01733333,40.81440476,140.7084762,80.30935714,56.45052381,25.14061905,282.1397619,242.6414286,90.74614286,225.4419762,41.61764286,29.96590476,35.43169048,87.46714286,714.6947619,4391.540476,604.0507143,79.7677619,3,475 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,94,b'AS7265X',64,200,56.01733929,41.414625,133.466125,74.92276786,60.25008929,25.140625,278.6626786,239.5608929,91.97244643,195.4630357,42.56351786,28.46760714,34.87807143,87.46714286,711.5039286,4386.958929,604.0507143,78.59469643,3,475 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,95,b'AS7265X',64,250,56.01734286,43.21525714,129.1207143,74.04132857,58.6217,25.14062857,278.9608571,239.4187143,94.17977143,189.4671429,41.61765714,28.76727143,34.54591429,87.46714286,710.8658571,4384.21,604.0507143,78.82931429,3,475 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,96,b'AS7265X',64,150,26.67492857,33.61185714,204.8549762,80.30935714,30.39642857,22.34722381,32.78385714,58.76469048,132.4403095,39.97197619,32.78966667,151.8272619,422.9659524,2621.771429,13600.46905,25455.45238,2324.68,161.0995714,3,480 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,97,b'AS7265X',64,200,28.00867857,36.01271429,186.2317857,74.92276786,30.93923214,20.95051786,32.78385714,58.29078571,131.8271607,37.77351786,33.10494643,148.33125,415.2151786,2622.332143,13558.45893,25462.07143,2326.967857,159.5355179,3,480 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,98,b'AS7265X',64,250,27.20842857,36.01271429,187.4732857,76.39184286,31.26491429,21.78854286,32.78385714,58.00644286,128.0256429,37.89344286,33.29412857,149.8295714,415.8795714,2625.36,13524.32,25461.15714,2328.341429,159.5354286,3,480 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,99,b'AS7265X',64,150,24.00742857,19.20678095,101.392881,45.05159524,21.71174286,19.55382143,101.3319048,32.22580952,19.62078571,16.78823333,22.7005381,57.93409524,365.3892857,1217.811667,759.3630952,2948.052381,17253.88333,5499.283333,3,505 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,100,b'AS7265X',64,200,26.00805357,18.00635714,94.66783929,42.60314286,22.79732143,18.85546429,101.3319107,32.69971429,19.00764286,15.58907321,21.75467857,56.93523214,360.4067857,1209.40125,762.5535714,2930.2375,17148.17679,5488.725,3,505 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,101,b'AS7265X',64,250,25.60792857,18.72661429,95.599,42.30932857,22.14597143,18.43645714,101.3319286,32.98405714,16.18714286,15.8289,21.94385714,56.33591429,358.746,1207.046571,820.6225714,2918.328571,17110.01429,5494.59,3,505 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,102,b'AS7265X',64,150,42.67988095,64.82288095,70.3542381,78.35059524,34.73878571,30.72742857,304.9892857,55.9212381,10.62792619,24.78261905,16.39483333,9.988635714,17.71585,33.64121429,34.03307143,57.00654762,942.6852381,2048.936429,3,525 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,103,b'AS7265X',64,200,42.013,100.8355893,77.59658929,94.02073214,35.824375,31.42578571,306.9760714,56.15819643,7.970944643,25.18235714,16.07954821,10.48806786,18.26946429,33.64121429,33.50130357,58.02451786,948.6341071,2059.883929,3,525 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,104,b'AS7265X',64,250,41.61288571,80.66847143,76.97581429,88.14442857,36.47572857,31.8448,308.7642857,56.30037143,10.79143286,24.94251429,16.64705714,9.58909,18.60164286,33.64121429,34.4585,57.41372857,952.2035714,2067.392857,3,525 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,105,b'AS7265X',64,150,466.8111905,24.00847619,47.59257143,31.3402381,36.90995238,41.90104762,23.84280952,77.72104762,6096.342857,15.18935476,56.75135714,61.92954762,50.93307143,35.88395238,27.65188095,65.15033333,47.59188095,17.20480952,3,630 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,106,b'AS7265X',64,200,462.1430357,23.40826786,46.55794643,30.85055357,37.45275,41.90103571,23.84280357,77.48408929,6094.707143,15.58907321,57.69719643,61.43010714,51.48669643,37.00532143,27.12010714,64.13235714,48.04948214,17.59582679,3,630 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,107,b'AS7265X',64,250,459.3421429,23.04814286,44.69562857,29.38147143,36.47572857,43.57708571,23.8428,77.34192857,6091.272857,15.34924286,57.50802857,61.13045714,49.16148571,36.3325,28.07728571,63.52157143,47.22578571,16.892,3,630 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,108,b'AS7265X',64,150,53.34985714,139.2491429,39.31559524,191.959,2236.309286,55169.71429,34.7707619,71.08633333,16.35065476,47.96638095,1539.853095,191.7818095,48.71857143,51.58319048,80.82854762,42.75490476,82.37054762,60.99888095,3,890 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,109,b'AS7265X',64,200,54.01671429,138.6489464,40.35023214,192.44875,2227.625,54894.55357,35.019125,71.08633929,13.48929107,47.966375,1541.744821,193.28,48.16496429,52.143875,63.81201786,42.75491071,80.99771429,59.82582143,3,890 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,110,b'AS7265X',64,250,52.81634286,138.2888286,39.72945714,191.5672857,2222.414286,54734.5,34.57207143,71.08632857,13.24403143,47.96638571,1542.88,194.1791429,47.8328,52.48028571,65.08827143,42.7549,81.27228571,59.12198571,3,890 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,111,b'AS7265X',64,150,48.01485714,105.6373095,200.7165,303.6085714,58.62169048,145.2569524,30.79695238,75.82542857,22.89091667,28.77983333,757.9457143,5092.207143,199.3033095,506.8609524,710.4404762,138.4444524,236.1289286,228.3547381,3,940 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,112,b'AS7265X',64,200,46.01425,104.4368571,198.6473214,301.1601786,56.99332143,142.4635536,30.54858929,75.35151786,22.68653571,28.18025,751.0094643,5058.244643,197.6425,504.6180357,781.6971429,137.4264821,236.1289286,227.5726786,3,940 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,113,b'AS7265X',64,250,46.41437143,105.1571286,198.6472857,299.691,57.319,142.4635571,29.20742857,75.63585714,22.5639,28.30015714,747.6044286,5039.067143,197.9745714,504.6181429,712.1421429,138.0372714,235.0305714,228.0418571,3,940 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,114,b'AS7265X',64,150,1304.40381,326.5152381,320.732619,188.0414524,110.729881,72.62847619,687.467381,629.3509524,216.6461667,114.319881,31.52852381,29.96590476,73.07788095,419.3938095,1552.759286,376.6504762,737.6740476,1595.355,3,White LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,115,b'AS7265X',64,200,1304.40375,342.1207143,324.35375,190.9796429,110.729875,73.32682143,686.9707143,629.8248214,216.4417857,115.7188929,31.21323214,29.96591071,74.73873214,420.515,1552.227321,377.1592857,737.2164286,1595.355,3,White LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,116,b'AS7265X',64,250,1302.803143,312.5904286,329.0094286,192.7424286,110.7298857,72.0698,686.0765714,628.9718571,216.3191429,115.5989714,31.02407143,29.96591429,74.40657143,419.8422857,1551.908571,376.2431429,736.9418571,1593.478571,3,White LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,117,b'AS7265X',64,150,29.34240476,31.21102381,33.10788095,52.88666667,410.3519048,1164.84881,25.82971429,36.96488095,27.79611905,15.98879286,334.202381,165.8113571,31.0027381,40.36945238,38.28721429,22.39542619,27.45685714,23.46110238,3,IR LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,118,b'AS7265X',64,200,30.00928571,46.81653571,34.1425,52.88666071,407.0951786,1158.56375,25.33298214,36.96489286,25.13914286,16.18865179,333.8871429,166.3107857,29.8955,40.36944643,38.28721429,22.90441071,27.45685714,23.46110714,3,IR LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,119,b'AS7265X',64,250,28.80891429,28.81017143,34.76327143,54.06191429,406.4437143,1156.468857,25.63101429,36.96488571,29.9217,16.30857143,334.4545714,166.6104286,30.55984286,41.7151,38.28721429,23.2098,27.45685714,22.52265714,3,IR LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,120,b'AS7265X',64,150,21.3399381,7.202542857,26.90014286,27.42271429,21.71174286,22.34722381,24.8362619,22.74762619,19.62078571,14.38991429,8.827988095,5.993180952,4125.578571,663.8530952,104.2263095,46.82680952,36.60914286,34.40961905,3,UV (405 nm) LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,121,b'AS7265X',64,200,24.00742857,16.20572143,27.93476786,27.91241071,22.79732143,23.04557143,24.58789286,22.747625,19.62078571,14.38991429,8.512701786,7.491476786,4142.1875,667.7780357,105.2898393,47.33578571,37.06675,35.19166071,3,UV (405 nm) LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,122,b'AS7265X',64,250,22.40694286,10.08356,27.314,28.20621429,23.44868571,23.46458571,25.03494286,22.74762857,19.62078571,14.38991429,9.080215714,7.191818571,4144.18,671.4784286,116.1378857,47.64118571,37.34131429,35.66087143,3,UV (405 nm) LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,123,b'AS7265X',64,150,24.00742857,50.41780952,26.90014286,56.80419048,23.88292857,27.93402381,23.84280952,16.11290238,13.08052381,22.38430952,6.305704762,3.995454762,799.427619,103.1663571,104.2263095,28.5032619,36.60914286,60.99888095,3,390 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,124,b'AS7265X',64,200,24.00742857,41.414625,26.38283929,54.35573214,24.42571429,27.23567857,23.84280357,16.34985536,15.94188929,22.18444643,6.620991071,4.494885714,802.1957143,102.6056786,103.6945357,27.48530357,37.06675,62.17192857,3,390 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,125,b'AS7265X',64,250,22.40694286,40.33424286,26.07245714,54.06191429,23.44868571,26.81667143,23.8428,16.49202857,15.69662857,22.06452857,6.810161429,3.595908571,801.1992857,102.2692714,104.6517143,28.09608571,36.24304286,60.99887143,3,390 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,126,b'AS7265X',64,150,24.00742857,28.81016667,37.24635714,50.92790476,23.88292857,25.14061905,20.86245238,17.06071905,16.35065476,19.18655238,7.566847619,3.995454762,1441.627143,246.7021429,285.0271429,34.61111905,42.1005,107.9210714,3,395 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,127,b'AS7265X',64,200,24.00742857,19.807,37.24635714,49.94851786,24.42571429,25.140625,20.11735714,17.06071964,17.1681875,19.18655357,7.566846429,4.494885714,1431.661964,247.2628571,283.9635714,35.12010714,41.18526786,106.7480357,3,395 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,128,b'AS7265X',64,250,24.00742857,12.96457714,37.24635714,49.36088571,24.75138571,25.14062857,20.26638571,17.06071429,16.67767143,19.18655714,7.566847143,4.794545714,1424.354286,246.2535714,282.0491429,34.20392857,41.73441429,106.0441857,3,395 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,129,b'AS7265X',64,150,21.3399381,79.22795238,31.03864286,43.09283333,28.2252619,55.86804762,22.84935238,17.06071905,13.08052381,19.98599048,7.566847619,3.995454762,713.0628571,89.70988095,46.79547619,18.32353095,16.47410952,20.33295714,3,400 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,130,b'AS7265X',64,200,20.00619643,64.82289286,29.48669643,42.60314286,27.68246429,54.47135714,22.352625,17.06071964,12.87614107,19.786125,7.566846429,4.494885714,710.8483929,89.14919643,33.50130357,18.32353571,16.47411071,19.94194643,3,400 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,131,b'AS7265X',64,250,20.80644286,82.10898571,29.79708571,41.13407143,28.6595,53.63332857,22.65065714,17.06071429,10.79143286,19.66621429,7.566847143,4.794545714,708.191,88.81278571,34.4585,18.32352857,16.47411429,20.64577143,3,400 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,132,b'AS7265X',64,150,18.67244762,122.4432381,24.83090476,54.84542857,23.88292857,30.72742857,13.90830238,10.42599524,7.357795238,9.59327619,6.305704762,3.995454762,436.2528571,85.22438095,44.66840476,14.25163571,14.64365238,20.33295714,3,405 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,133,b'AS7265X',64,200,20.00619643,129.6457679,24.83091071,52.88666071,24.42571429,31.42578571,14.15666429,9.952085714,7.357794643,9.593275,6.620991071,4.494885714,433.4846429,85.78507143,30.31071429,15.26961071,15.10126786,21.115,3,405 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,134,b'AS7265X',64,250,19.20594286,109.4786571,24.83091429,51.7114,23.44868571,31.8448,13.70961143,10.23643143,7.357794286,9.593275714,6.810161429,3.595908571,427.8377143,84.77584286,29.35352857,14.65882857,14.27756143,20.64577143,3,405 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,135,b'AS7265X',64,150,34.67740476,19.20678095,37.24635714,37.21654762,36.90995238,25.14061905,201.6704048,65.39942857,31.0662381,75.9467619,11.35026905,5.993180952,1169.245952,181.6625238,46.79547619,30.53921429,38.43959524,21.89703095,3,410 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,136,b'AS7265X',64,200,34.01053571,10.80381429,35.69442857,36.72683929,39.08114286,27.23567857,201.1735714,64.68855357,30.65748214,71.35,11.35026964,7.491476786,1164.263571,181.6625,46.26371429,29.01225,38.43958929,22.28805357,3,410 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,137,b'AS7265X',64,250,35.2109,11.52406857,34.76327143,35.25777143,37.77842857,26.81667143,200.2795714,64.83072857,30.90274286,69.55124286,11.35027,7.191818571,1161.273857,183.0081429,47.2209,29.31765714,38.43958571,22.52265714,3,410 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,138,b'AS7265X',64,150,26.67492857,0,22.76166429,29.38147619,34.73878571,33.52083333,47.68559524,21.79980714,10.62792619,35.17533333,7.566847619,3.995454762,250.2364286,33.64121429,21.27067381,14.25163571,16.47410952,15.64073571,3,425 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,139,b'AS7265X',64,200,26.00805357,5.401907143,23.27898214,29.38148214,35.824375,33.52083929,47.68560714,21.32589286,11.03669286,35.37519643,6.620991071,4.494885714,250.79,35.32326786,23.9295,13.74264821,17.84695179,15.24971786,3,425 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
55,140,b'AS7265X',64,250,25.60792857,20.16711429,22.34781429,29.38147143,36.47572857,31.8448,47.6856,21.61024286,7.848314286,35.01545714,6.810161429,3.595908571,248.4648571,34.98685714,22.97232857,13.43725571,17.57238571,15.95355714,3,425 nm LED,0.297936757,0.086565405,0.384502162,0.01237267,0.022903482,0.033479001
