Leaf number,spectrometer,gain,LED current,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,time,position,Chlorophyll a (ug/ml),Chlorophyll b (ug/ml),Total Chlorophyll (ug/ml),position stdev,vial number stdev,Absorbance (647) stdev,Absorbance (664) stdev,Chlorophyll a (ug/ml) stdev,Chlorophyll b (ug/ml) stdev,Total Chlorophyll (ug/ml) stdev
Leaf: 5,b'AS7262',16,3,0.102523046,0.070462389,0.101260736,0.101543138,0.096383132,0.082464213,10:27:44,pos 2,0.620433261,0.20596245,0.826395712,1.58113883,1.58113883,0.017232324,0.028753956,0.056657415,0.045207694,0.098431001
Leaf: 5,b'AS7262',16,2,0.097719761,0.067096365,0.096137313,0.096430704,0.091561667,0.078254644,10:27:44,pos 2,0.620433261,0.20596245,0.826395712,1.58113883,1.58113883,0.017232324,0.028753956,0.056657415,0.045207694,0.098431001
Leaf: 5,b'AS7262',16,1,0.08711028,0.059716002,0.088470479,0.088746345,0.084275548,0.071967283,10:27:44,pos 2,0.620433261,0.20596245,0.826395712,1.58113883,1.58113883,0.017232324,0.028753956,0.056657415,0.045207694,0.098431001
Leaf: 5,b'AS7262',16,0,0.056319938,0.038372832,0.055863574,0.056095717,0.053375027,0.045468639,10:27:44,pos 2,0.620433261,0.20596245,0.826395712,1.58113883,1.58113883,0.017232324,0.028753956,0.056657415,0.045207694,0.098431001
Leaf: 5,b'AS7262',16,0,0.074319096,0.063580718,0.087884945,0.088730663,0.074155094,0.055425874,10:28:07,pos 3,0.620433261,0.20596245,0.826395712,1.58113883,1.58113883,0.017232324,0.028753956,0.056657415,0.045207694,0.098431001
Leaf: 5,b'AS7262',16,1,0.129583367,0.111428326,0.151195769,0.152479389,0.127299066,0.095551626,10:28:07,pos 3,0.620433261,0.20596245,0.826395712,1.58113883,1.58113883,0.017232324,0.028753956,0.056657415,0.045207694,0.098431001
Leaf: 5,b'AS7262',16,2,0.13222253,0.113472897,0.172220102,0.173666137,0.144890501,0.108908873,10:28:07,pos 3,0.620433261,0.20596245,0.826395712,1.58113883,1.58113883,0.017232324,0.028753956,0.056657415,0.045207694,0.098431001
Leaf: 5,b'AS7262',16,3,0.162660968,0.140027196,0.203692473,0.205171963,0.171138961,0.128418592,10:28:07,pos 3,0.620433261,0.20596245,0.826395712,1.58113883,1.58113883,0.017232324,0.028753956,0.056657415,0.045207694,0.098431001
Leaf: 5,b'AS7262',16,3,0.157593755,0.135289778,0.201679721,0.203149006,0.169506206,0.127069367,10:28:07,pos 3,0.620433261,0.20596245,0.826395712,1.58113883,1.58113883,0.017232324,0.028753956,0.056657415,0.045207694,0.098431001
Leaf: 5,b'AS7262',16,2,0.15773446,0.135264857,0.186730344,0.188094004,0.157090548,0.117624822,10:28:08,pos 3,0.620433261,0.20596245,0.826395712,1.58113883,1.58113883,0.017232324,0.028753956,0.056657415,0.045207694,0.098431001
Leaf: 5,b'AS7262',16,1,0.136832282,0.116988524,0.159997071,0.161167393,0.134800827,0.10081358,10:28:08,pos 3,0.620433261,0.20596245,0.826395712,1.58113883,1.58113883,0.017232324,0.028753956,0.056657415,0.045207694,0.098431001
Leaf: 5,b'AS7262',16,0,0.07500528,0.063580718,0.088159404,0.08890317,0.07458641,0.055722714,10:28:08,pos 3,0.620433261,0.20596245,0.826395712,1.58113883,1.58113883,0.017232324,0.028753956,0.056657415,0.045207694,0.098431001
Leaf: 6,b'AS7262',16,0,0.061932573,0.045030118,0.065433393,0.06285481,0.063495496,0.047087698,10:28:54,pos 1,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,1,0.119044266,0.087217785,0.127646333,0.122463382,0.123432634,0.09190873,10:28:54,pos 1,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,2,0.169258947,0.124393808,0.187992937,0.180048981,0.181013023,0.134813865,10:28:54,pos 1,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,3,0.197814801,0.145263246,0.213555159,0.204372238,0.205459169,0.152677548,10:28:54,pos 1,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,3,0.201984702,0.147781528,0.215933911,0.206599148,0.207815995,0.154161662,10:28:54,pos 1,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,2,0.182261259,0.132771516,0.196409947,0.187921415,0.189254175,0.140129775,10:28:54,pos 1,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,1,0.119607284,0.086419905,0.127170583,0.121726306,0.122970523,0.09101824,10:28:54,pos 1,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,0,0.062161311,0.044556366,0.065323593,0.062588208,0.063495496,0.046925803,10:28:54,pos 1,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,0,0.067386866,0.04956803,0.058699752,0.065536495,0.060969236,0.05496714,10:29:14,pos 2,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,1,0.130023218,0.096542956,0.11463651,0.127842418,0.118611184,0.10731682,10:29:15,pos 2,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,2,0.208951995,0.156134295,0.186602236,0.207728285,0.192073081,0.174022148,10:29:15,pos 2,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,3,0.235554969,0.175582518,0.214360128,0.238402859,0.220247128,0.199306484,10:29:15,pos 2,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,3,0.242100006,0.179846164,0.215769154,0.23987701,0.221710433,0.200277908,10:29:15,pos 2,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,2,0.217802101,0.160996356,0.19293336,0.214408852,0.198450437,0.179014241,10:29:15,pos 2,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,1,0.130515869,0.095545611,0.114471834,0.127293532,0.118226076,0.106669185,10:29:15,pos 2,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,0,0.067861921,0.049368565,0.058901028,0.065536495,0.06110786,0.055075079,10:29:15,pos 2,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,0,0.045657672,0.022116109,0.032057971,0.032368345,0.040158358,0.036105083,10:29:36,pos 3,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,1,0.088500243,0.043234893,0.062670399,0.063309601,0.078221756,0.070995859,10:29:36,pos 3,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,2,0.134034762,0.065774872,0.098278174,0.099190785,0.122123303,0.111256527,10:29:36,pos 3,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,3,0.148339089,0.072756286,0.107299043,0.108208136,0.133060181,0.121186784,10:29:36,pos 3,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,3,0.158139163,0.077493684,0.113977792,0.114935848,0.141255125,0.128580487,10:29:36,pos 3,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,2,0.144485844,0.070562131,0.102944138,0.103832762,0.127699571,0.116167686,10:29:36,pos 3,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,1,0.089327188,0.043334615,0.062908274,0.063513473,0.078344998,0.071265692,10:29:36,pos 3,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 6,b'AS7262',16,0,0.046379046,0.022390396,0.03236903,0.032697676,0.040497242,0.03675269,10:29:37,pos 3,0.679654739,0.221777658,0.901432396,1.58113883,1.58113883,0.009349332,0.024313926,0.050389316,0.015250759,0.064835979
Leaf: 7,b'AS7262',16,0,0.061123223,0.045728255,0.054070372,0.058103056,0.04876922,0.05807034,10:32:47,pos 1,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,1,0.118076574,0.08903793,0.105030107,0.11289716,0.094257393,0.113118442,10:32:47,pos 1,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,2,0.206436012,0.157206442,0.187498829,0.201251509,0.167303355,0.200709692,10:32:47,pos 1,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,3,0.236399481,0.179746442,0.213134184,0.228836719,0.189808641,0.227370257,10:32:47,pos 1,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,3,0.236592985,0.17847481,0.209785705,0.225449307,0.185973035,0.224347991,10:32:47,pos 1,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,2,0.207227867,0.156134295,0.185541051,0.198287442,0.16510066,0.196635012,10:32:47,pos 1,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,1,0.114557666,0.085322838,0.102340312,0.109258845,0.091561667,0.108827912,10:32:47,pos 1,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,0,0.059187839,0.043883169,0.052405262,0.056048669,0.047028558,0.056073509,10:32:47,pos 1,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,0,0.066067284,0.050041762,0.061682314,0.068563178,0.05679473,0.065841843,10:33:10,pos 2,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,1,0.110704478,0.084350434,0.106018191,0.117711628,0.097353593,0.11303748,10:33:10,pos 2,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,2,0.135055226,0.103599171,0.134471466,0.148668583,0.123401839,0.140696448,10:33:10,pos 2,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,3,0.153371054,0.118210254,0.149860026,0.165370195,0.137496538,0.155861681,10:33:10,pos 2,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,3,0.154444318,0.119332282,0.152568113,0.168177438,0.1400074,0.157426757,10:33:10,pos 2,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,2,0.145735059,0.112774739,0.140381698,0.154549442,0.128931883,0.143907587,10:33:10,pos 2,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,1,0.126961784,0.09788937,0.120748033,0.133096011,0.11109401,0.124451879,10:33:10,pos 2,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,0,0.070043638,0.053507548,0.065689561,0.072499443,0.060753562,0.068135514,10:33:10,pos 2,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,0,0.075638678,0.042985547,0.063713391,0.065552177,0.071289934,0.05615447,10:33:31,pos 3,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,1,0.141213311,0.081632666,0.11930249,0.122949538,0.133060181,0.106264407,10:33:31,pos 3,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,2,0.171634226,0.099834198,0.151232369,0.155835388,0.16779623,0.134544031,10:33:31,pos 3,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,3,0.199644529,0.115816655,0.141882133,0.146222119,0.157398653,0.126232833,10:33:32,pos 3,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,3,0.162185912,0.094174257,0.143199585,0.147539446,0.158677033,0.127042362,10:33:32,pos 3,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,2,0.156784491,0.092104786,0.137819979,0.142223107,0.15146801,0.12124074,10:33:32,pos 3,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,1,0.141371654,0.083278287,0.121516534,0.125254844,0.132952367,0.105832678,10:33:32,pos 3,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 7,b'AS7262',16,0,0.075603488,0.044581307,0.064811259,0.066806758,0.07095105,0.056262381,10:33:32,pos 3,0.576469982,0.199433658,0.77590364,1.58113883,1.58113883,0.015238668,0.012438167,0.024555286,0.057588332,0.065986256
Leaf: 8,b'AS7262',16,0,0.082465338,0.055402495,0.089056013,0.08666061,0.082165206,0.065491048,10:34:52,pos 1,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,1,0.158755066,0.107937619,0.173189829,0.168538053,0.159200858,0.127501096,10:34:52,pos 1,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,2,0.286578857,0.196252471,0.317597065,0.308377523,0.290535775,0.232767101,10:34:52,pos 1,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,3,0.324741424,0.221460336,0.3553824,0.345293717,0.324624943,0.260318157,10:34:53,pos 1,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,3,0.320360323,0.217346233,0.348282792,0.338283737,0.318540371,0.25470538,10:34:53,pos 1,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,2,0.282197899,0.190841897,0.308740921,0.299799297,0.282725908,0.224887659,10:34:53,pos 1,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,1,0.15894857,0.10634188,0.171945561,0.167157996,0.158214953,0.126016954,10:34:53,pos 1,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,0,0.082887608,0.055128228,0.088635154,0.086190136,0.082026551,0.065032314,10:34:53,pos 1,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,0,0.054542896,0.063057125,0.083767915,0.086566499,0.054853823,0.049624252,10:35:16,pos 2,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,1,0.092071922,0.110306318,0.116722479,0.120957882,0.075864946,0.069349822,10:35:16,pos 2,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,2,0.081972687,0.09788937,0.140729357,0.145547789,0.09126899,0.083678493,10:35:16,pos 2,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,3,0.101133084,0.121925366,0.165029002,0.170937551,0.106673035,0.098277053,10:35:16,pos 2,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,3,0.105162224,0.126837308,0.173299612,0.179672602,0.111879608,0.103188185,10:35:16,pos 2,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,2,0.10486312,0.125665419,0.166218329,0.172819284,0.107073541,0.099140538,10:35:16,pos 2,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,1,0.085157301,0.10315036,0.138478713,0.143744306,0.089374291,0.082302291,10:35:16,pos 2,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,0,0.052554712,0.063156848,0.082889614,0.08666061,0.053436648,0.049759169,10:35:16,pos 2,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,0,0.029629103,0.019523021,0.036083509,0.034579556,0.034828558,0.024555767,10:35:39,pos 3,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,1,0.057445987,0.037998823,0.070190849,0.067292914,0.067608381,0.048517884,10:35:39,pos 3,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,2,0.107044837,0.071360011,0.13169018,0.126070316,0.125881891,0.091530957,10:35:39,pos 3,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,3,0.140016896,0.093376398,0.17276902,0.165229135,0.164530565,0.119594703,10:35:40,pos 3,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,3,0.140597508,0.093027329,0.172037185,0.164570471,0.163883714,0.118839102,10:35:40,pos 3,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,2,0.106094726,0.06971439,0.129329752,0.123749328,0.123448047,0.089399181,10:35:40,pos 3,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,1,0.057006122,0.037275745,0.069184456,0.066242205,0.066345243,0.047978188,10:35:40,pos 3,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 8,b'AS7262',16,0,0.029541127,0.019273682,0.035589467,0.034109082,0.034289413,0.024717673,10:35:40,pos 3,0.422467279,0.133995604,0.556462883,1.58113883,1.58113883,0.003178522,0.01632443,0.035563693,0.005814556,0.031908365
Leaf: 9,b'AS7262',16,0,0.053733546,0.055227951,0.071965743,0.076153425,0.05160357,0.044092437,10:36:34,pos 1,0.58433391,0.199743856,0.784077766,1.58113883,1.58113883,0.009987392,0.021537572,0.0437478,0.020694243,0.063596544
Leaf: 9,b'AS7262',16,1,0.103420358,0.107638412,0.140528098,0.148590155,0.100187927,0.085864252,10:36:35,pos 1,0.58433391,0.199743856,0.784077766,1.58113883,1.58113883,0.009987392,0.021537572,0.0437478,0.020694243,0.063596544
Leaf: 9,b'AS7262',16,2,0.192219733,0.201962293,0.263581602,0.278330086,0.18697426,0.160206167,10:36:35,pos 1,0.58433391,0.199743856,0.784077766,1.58113883,1.58113883,0.009987392,0.021537572,0.0437478,0.020694243,0.063596544
Leaf: 9,b'AS7262',16,3,0.244193875,0.255519702,0.335949895,0.354530607,0.237900107,0.203758909,10:36:35,pos 1,0.58433391,0.199743856,0.784077766,1.58113883,1.58113883,0.009987392,0.021537572,0.0437478,0.020694243,0.063596544
Leaf: 9,b'AS7262',16,3,0.245882899,0.255095852,0.335437627,0.353918909,0.237592002,0.203435119,10:36:35,pos 1,0.58433391,0.199743856,0.784077766,1.58113883,1.58113883,0.009987392,0.021537572,0.0437478,0.020694243,0.063596544
